CustomerID,First_name,Last_name,Age,Gender,Country,City,Email,Phone,Signup_Date,Last_Purchase_Date,Total_Purchase_Amount,Num_Orders,Product_Category,Rating,Loyalty_Tier,Annual_Income,Discount_Used,Churn_Status
CUST093732,Kristin,Morrison,52,F,USA,West Stephen,luke44@example.com,0012587016491,2024-08-15 16:00:06.912069,2024-09-08 11:34:47.552875,342191.0,1120.0,Beauty,3.0,Silver,124726.47,No,0
CUST065760,Carla,Bryan,50,F,PK,New Amberville,tinahoward@example.com,2965086962,2022-12-11 19:03:30.062100,2023-04-16 10:17:40.786607,226376.0,1250.0,Clothing,2.0,Silver,184691.43,Yes,1
CUST070334,Christy,Rich,59,M,PK,Ibarraborough,elizabethellis@example.org,0017682138387,2023-03-22 00:16:28.425884,2023-07-08 23:55:20.061200,157905.0,1150.0,Beauty,1.0,Gold,103665.71,Yes,0
CUST011791,Gavin,Sloan,73,M,UK,North Emmastad,fnicholson@example.com,2939402980,2019-09-16 07:42:56.149761,2020-08-03 09:43:51.230312,121198.0,990.0,Food,,Silver,137615.19,No,0
CUST077234,Jessica,Barnes,69,M,USA,Christinaview,christianeric@example.net,3204322307,2023-08-20 04:36:24.645846,2023-11-12 01:27:52.180721,191766.0,80.0,Electronics,,Bronze,194640.74,Yes,1
CUST082585,Nathan,Henderson,50,F,GB,Olsonville,gonzaleskevin@example.org,3785888419,2023-12-15 10:24:17.366573,2024-02-17 19:47:39.976599,379491.0,240.0,Clothing,3.0,Gold,35454.97,No,0
CUST005222,Shelly,Roberts,34,M,GB,West Williamland,jennifer92@example.org,0012239437523,2019-04-25 09:26:17.139771,2020-04-05 09:19:37.103771,49177.0,320.0,Electronics,,Silver,85863.78,Yes,1
CUST012264,Derrick,Rubio,36,M,GB,Williamsshire,kstevens@example.org,(945)5051508,2019-09-26 16:26:25.455854,2020-08-12 01:08:02.440824,386804.0,1120.0,Books,4.0,Silver,112501.58,No,1
CUST036052,Gary,Lee,34,M,GB,Martinville,lawsonmary@example.com,0015072458830,2021-02-28 21:14:50.684906,2021-10-20 15:48:02.008820,20113.0,730.0,Electronics,5.0,Silver,58385.27,No,0
CUST072928,Carl,Nelson,62,M,GB,Port Matthewville,icherry@example.com,0018236880775,2023-05-17 20:19:01.787417,2023-08-25 09:21:02.640626,327113.0,320.0,Books,3.0,Silver,132606.38,No,1
CUST011077,Steven,Roman,37,F,GB,Port Samantha,kimberlyrichardson@example.net,2746122749,2019-08-31 16:15:43.497434,2020-07-21 08:39:10.967509,353135.0,1180.0,Books,3.0,Platinum,161445.14,Yes,0
CUST046493,Anthony,Stone MD,24,F,USA,Port Jeffreyland,chaneydeanna@example.org,3224896149,2021-10-15 15:35:51.921519,2022-04-29 10:00:57.672576,445912.0,150.0,Food,2.0,Silver,78790.37,No,0
CUST067067,Shelby,Wilson,40,F,UK,Schroederberg,bennettmartin@example.net,(557)7170180,2023-01-09 10:20:17.172171,2023-05-10 07:23:37.514175,334835.0,10.0,Beauty,4.0,Silver,38645.91,No,1
CUST007155,Garrett,Harding,56,M,PK,South Michelleborough,moorekelly@example.org,4654004870,2019-06-06 17:53:49.124291,2020-05-10 16:55:02.241022,458664.0,1130.0,Beauty,5.0,Silver,60527.25,Yes,1
CUST080809,Nicole,Tyler,64,F,UK,North Stacey,marc25@example.net,7165490077,2023-11-06 12:30:13.122131,2024-01-16 09:02:46.213662,8734.0,1460.0,Electronics,5.0,Bronze,166269.89,Yes,1
CUST040787,Christopher,Reid,74,F,UK,Hansenmouth,,(268)2578271,2021-06-12 15:07:28.960489,2022-01-15 04:01:26.832868,22094.0,280.0,Clothing,1.0,Platinum,40699.15,Yes,0
CUST046308,Shelly,Benson,64,F,USA,Blackport,mowen@example.com,(725)7211473,2021-10-11 14:18:58.979389,2022-04-26 00:53:47.072270,342779.0,200.0,Books,5.0,Silver,,No,0
CUST097519,Emily,Ford,30,M,UK,Lake Kimberly,egonzalez@example.org,0017985194001,2024-11-06 15:22:40.489604,2024-11-16 16:07:12.868328,20715.0,50.0,Clothing,1.0,Silver,60990.77,No,1
CUST072277,Laurie,Blair,21,F,PK,Ellisville,hoganlarry@example.com,0016457249585,2023-05-03 13:59:30.839708,2023-08-13 11:53:50.636306,383649.0,440.0,Clothing,2.0,Platinum,38100.74,No,1
CUST076522,Joy,Hammond,26,F,USA,Port Brandon,layers@example.org,9259287810,2023-08-04 14:12:18.079380,2023-10-30 01:15:49.005490,,890.0,Electronics,2.0,Gold,63915.11,Yes,0
CUST092186,Michael,Berry,59,M,GB,Margaretchester,sherylmann@example.org,(861)9583190,2024-07-12 19:02:42.541625,2024-08-11 05:40:58.860588,8380.0,1240.0,Clothing,3.0,Gold,148525.02,Yes,1
CUST001876,Mallory,Ball,18,F,USA,Robertsside,uclark@example.net,(622)7039637,2019-02-11 01:57:35.494554,2020-02-04 06:09:29.597695,431123.0,1170.0,Books,5.0,Gold,82651.31,Yes,1
CUST004045,Maurice,Horton,74,F,UK,Jeremybury,ubeard@example.net,5359687362,2019-03-30 14:31:05.610656,2020-03-14 21:13:51.068310,311125.0,110.0,Electronics,4.0,Gold,162905.91,Yes,1
CUST021021,Ashley,Reid,38,M,PK,West Jimmy,ericglover@example.net,(323)3618733,2020-04-05 13:16:02.397623,2021-01-19 00:56:30.369903,37817.0,560.0,Clothing,5.0,Platinum,115027.97,Yes,1
CUST023618,Rebecca,Olson,41,M,UK,New Craig,richard29@example.org,(237)3597785,2020-06-01 10:53:14.887948,2021-03-07 11:41:08.580685,8371.0,1220.0,Books,3.0,Gold,181130.9,Yes,1
CUST065071,Jessica,Taylor  ,46,F,USA,Williammouth,fernandowilson@example.org,0013317669997,2022-11-26 16:45:03.483034,2023-04-03 20:10:44.118441,339774.0,1110.0,Clothing,,Platinum,110647.71,No,1
CUST001963,Jeffrey,Mclaughlin,28,M,USA,Taylormouth,donnablake@example.net,7119825296,2019-02-12 23:42:30.229502,2020-02-05 20:18:22.907029,180896.0,390.0,Books,3.0,Platinum,141968.62,Yes,0
CUST060843,Lynn,Brown,34,F,GB,East Aaron,lunasarah@example.org,0014973071327,2022-08-26 01:28:37.973179,2023-01-16 14:16:00.993609,257439.0,970.0,Electronics,4.0,Gold,99574.41,Yes,1
CUST002140,Kimberly,Williams,19,F,PK,Lake Colleen,andreajones@example.org,8943408069,2019-02-16 20:46:58.828188,2020-02-09 01:55:05.157051,27080.0,1340.0,Electronics,,Bronze,103912.0,Yes,0
CUST037881,Michelle,Roberson,33,F,UK,East Heather,poncecolin@example.com,0014676290354,2021-04-09 23:01:06.204662,2021-11-23 01:47:18.592385,176658.0,590.0,Food,5.0,Gold,80406.99,Yes,1
CUST063168,David,Green,34,M,USA,South Brianside,bonnie86@example.org,+14548975780,2022-10-16 00:04:02.786427,2023-02-28 01:44:35.294752,407998.0,590.0,Clothing,5.0,Gold,158154.07,No,0
CUST092389,Scott,Reynolds,60,M,PK,Sethville,courtney51@example.org,9848193847,2024-07-17 05:47:30.256502,2024-08-14 22:41:43.249032,206505.0,1290.0,Electronics,1.0,Platinum,127576.88,No,0
CUST082102,Ryan,Aguilar,68,F,GB,Francesshire,dthomas@example.org,3192874576,2023-12-04 20:25:17.631176,2024-02-09 00:00:23.328233,262576.0,1370.0,Books,1.0,Platinum,69935.52,Yes,1
CUST044321,Brenda,Munoz,67,M,PK,Ryanville,jacob06@example.org,0014447255020,2021-08-29 01:27:42.676626,2022-03-20 17:37:40.570605,487581.0,700.0,Electronics,,Gold,35172.31,Yes,0
CUST001124,Howard,Frazier,64,F,GB,New Maryport,jonesjeffrey@example.org,6248256631,2019-01-25 14:31:27.210872,2020-01-21 12:25:04.671046,38448.0,800.0,Electronics,2.0,Platinum,133629.94,No,0
CUST056087,Debra,Jones,40,F,UK,Port Paulbury,antoniomayer@example.net,8265293345,2022-05-13 20:33:25.796057,2022-10-21 16:50:06.750067,213481.0,340.0,Food,5.0,Gold,86507.67,Yes,1
CUST019888,Erica,Cooper,26,M,UK,Sarahmouth,wwall@example.net,8618820724,2020-03-11 17:29:04.757447,2020-12-29 08:08:20.261002,264576.0,1080.0,Beauty,2.0,Bronze,95755.16,Yes,1
CUST020099,Jessica,Martinez,71,F,UK,South Matthew,tmiller@example.com,3194329701,2020-03-16 08:26:16.815768,2021-01-02 04:39:32.999729,141378.0,790.0,Books,,Bronze,30943.5,Yes,1
CUST090707,Alexander,Holmes,53,F,PK,Wattschester,oray@example.org,7655997126,2024-06-10 09:19:12.047520,2024-07-15 05:09:52.601926,4617.0,880.0,Electronics,1.0,Bronze,178650.33,No,0
CUST091590,Samuel,Green,32,M,PK,Tamaraton,sandrapham@example.com,(883)2664495,2024-06-29 17:38:28.955089,2024-07-31 08:20:46.764467,341599.0,620.0,Beauty,,Platinum,109836.96,No,1
CUST062038,Stuart,Brown,18,F,UK,Coxhaven,guzmanjoshua@example.com,4949751376,2022-09-21 05:51:44.275042,2023-02-07 10:15:20.817208,26677.0,1470.0,Clothing,,Bronze,199706.31,No,0
CUST003247,Justin,Baker,51,M,USA,Reynoldsport,dennis48@example.net,(568)5082890,2019-03-13 02:53:37.352173,2020-02-29 07:19:13.127531,23532.0,1110.0,Electronics,5.0,Platinum,86941.88,Yes,0
CUST056372,David,Harper,69,F,UK,Richardside,webberic@example.org,(507)7691290,2022-05-20 02:25:23.031230,2022-10-26 21:48:11.728917,93051.0,150.0,Clothing,,Bronze,93480.65,Yes,1
CUST095934,Scott,Ortiz,47,M,PK,East Christophertown,curtisscott@example.org,0016383553400,2024-10-02 21:54:47.444874,2024-10-18 17:07:20.968409,272473.0,420.0,Books,,Platinum,114294.75,No,0
CUST088720,Joshua,Blake,47,M,PK,Kingmouth,priscillawalker@example.org,4417716091,2024-04-27 20:27:55.744757,2024-06-08 21:53:46.100261,315419.0,1210.0,Beauty,3.0,Gold,89523.79,Yes,0
CUST057932,Terry,Terry,74,M,UK,Rachelfort,hwashington@example.org,0016005153886,2022-06-23 06:44:30.002700,2022-11-24 09:50:20.034200,383673.0,240.0,Clothing,3.0,Bronze,125114.01,No,0
CUST053915,William,Ellis,49,M,UK,East Ashley,josephscott@example.org,6473614825,2022-03-27 06:25:16.551165,2022-09-12 00:26:49.648096,315845.0,910.0,Books,1.0,Bronze,189427.62,Yes,1
CUST047523,Janet,Rivera,22,F,USA,Natalieton,paulashley@example.com,+15179277737,2021-11-07 05:13:06.139861,2022-05-18 05:39:17.771577,285178.0,480.0,Books,4.0,Silver,169385.36,Yes,1
CUST064613,Victoria,Harris,51,F,PK,Ericaburgh,ypitts@example.net,8375616682,2022-11-16 15:54:49.820898,2023-03-26 11:21:11.064710,2409.0,230.0,Clothing,5.0,Silver,143467.63,No,0
CUST094477,Tina,Gordon,65,M,GB,East Normaview,pmiller@example.com,8773742515,2024-08-31 23:45:23.895238,2024-09-22 02:15:02.673026,398083.0,1380.0,Clothing,1.0,Silver,32615.45,Yes,1
CUST089302,Sheryl,Lynch,37,M,GB,Hooverchester,pdavis@example.com,4675022249,2024-05-10 14:30:26.730267,2024-06-19 13:05:38.583385,267478.0,460.0,Books,3.0,Bronze,23351.54,No,0
CUST024118,Andrew,Mosley,35,M,PK,North Elizabethtown,russell99@example.org,(332)8720101,2020-06-12 09:48:36.353163,2021-03-16 14:55:40.473404,5207.0,430.0,Books,5.0,Bronze,131274.94,Yes,0
CUST029210,Gerald,Martin MD,37,M,PK,Millerville,tpugh@example.org,(908)8152115,2020-10-01 23:24:50.954909,2021-06-17 15:41:25.428854,7205.0,870.0,Electronics,5.0,Gold,27030.2,Yes,0
CUST047710,Shannon,Smith,69,M,UK,Lopezburgh,amy23@example.com,+14855329427,2021-11-11 07:33:05.167851,2022-05-21 15:39:05.459454,411619.0,350.0,Books,3.0,Gold,85848.06,Yes,1
CUST067649,Scott,Rangel,72,M,GB,Port Sarahbury,matthewcook@example.com,6307844966,2023-01-22 04:22:48.157681,2023-05-20 22:35:29.997299,341072.0,830.0,Food,1.0,Gold,143774.71,No,0
CUST055536,Diane,Simmons,57,M,USA,Deniseburgh,smithleslie@example.org,(834)4896424,2022-05-01 18:48:59.141391,2022-10-11 15:13:49.124291,255897.0,1320.0,Electronics,4.0,Gold,148657.3,No,0
CUST002205,Nicole,Hancock,37,M,UK,West Jenniferburgh,bkhan@example.net,2827516857,2019-02-18 06:57:46.618666,2020-02-10 06:25:10.503105,492566.0,1310.0,Food,,Silver,78637.5,No,1
CUST062784,Heather,Evans MD,50,F,PK,Banksland,egallagher@example.org,7083714108,2022-10-07 14:08:34.301143,2023-02-21 01:21:54.481144,54777.0,680.0,Clothing,3.0,Silver,168223.06,Yes,1
CUST081053,Michael,Campbell,59,F,UK,Jenniferbury,ryan53@example.com,7697244365,2023-11-11 20:48:35.597155,2024-01-20 20:02:10.897308,383214.0,1480.0,Food,,Bronze,152204.67,Yes,0
CUST077639,Brianna,Graham,44,F,USA,North Ryan,greenangela@example.org,3456813941,2023-08-29 01:34:27.032670,2023-11-19 11:03:02.413824,80088.0,330.0,Clothing,1.0,Silver,26717.1,Yes,0
CUST083690,Thomas,Snyder,66,M,UK,South Ruthside,emily87@example.com,(275)3532054,2024-01-08 15:27:49.804698,2024-03-09 00:19:10.859508,81609.0,810.0,Food,4.0,Platinum,40238.22,No,1
CUST031086,Brady,Walker,70,F,PK,Catherinebury,andersonclaudia@example.org,0016846039767,2020-11-12 01:53:59.492394,2021-07-21 22:17:13.570335,150495.0,560.0,Food,5.0,Silver,95343.94,Yes,1
CUST004742,Lindsay,Smith,30,M,UK,South Gregorytown,felicia77@example.org,+15493795714,2019-04-14 21:01:56.533165,2020-03-27 14:51:16.086760,160548.0,1140.0,Electronics,,Silver,93725.99,No,0
CUST020937,Christopher,Coleman,22,F,UK,Lake Lisaview,smithalexander@example.org,+18613973580,2020-04-03 17:05:46.791467,2021-01-17 12:06:32.691926,455335.0,870.0,Food,1.0,Bronze,166673.96,No,1
CUST048495,Tamara,Allen,43,M,USA,Katherinehaven,brendanowens@example.org,(653)9379039,2021-11-28 12:20:23.868238,2022-06-04 23:51:42.331023,123315.0,1170.0,Beauty,4.0,Silver,79985.86,Yes,0
CUST038183,Donna,Frederick,63,F,GB,Lake Michaelmouth,wendyday@example.com,+18745104076,2021-04-16 13:49:25.169651,2021-11-28 14:12:38.815588,408433.0,460.0,Clothing,5.0,Gold,115940.8,No,0
CUST064085,Jose,Anderson,69,M,USA,Richardsonton,emarquez@example.net,0014803655804,2022-11-05 02:16:03.153631,2023-03-16 19:49:59.945999,488217.0,570.0,Books,3.0,Gold,126102.32,Yes,0
CUST066870,Barry,Wilson,39,F,USA,Port Alison,laralinda@example.net,8812817514,2023-01-05 02:44:47.714877,2023-05-06 17:00:44.388443,151278.0,1460.0,Books,4.0,Platinum,24010.95,No,0
CUST073638,Jon,Williams,24,F,PK,Port Ericborough,tina87@example.org,+14562345984,2023-06-02 09:40:02.268022,2023-09-07 08:40:28.728287,128396.0,950.0,Food,1.0,Gold,124340.3,Yes,1
CUST037677,Heather,Patterson,32,M,PK,Millertown,johnwest@example.net,(435)9554530,2021-04-05 11:44:45.446854,2021-11-19 08:20:15.660156,332693.0,1250.0,Books,,Platinum,112236.01,No,0
CUST020789,Sharon,Castillo,74,M,USA,Lake Lisa,jacob85@example.net,9378081234,2020-03-31 11:16:16.437764,2021-01-14 19:12:48.211682,438198.0,990.0,Beauty,2.0,Platinum,189889.85,Yes,0
CUST005103,Derrick,Hardy,57,M,USA,Brianhaven,,5339339385,2019-04-22 18:51:45.031050,2020-04-03 05:08:50.393303,375813.0,1050.0,Beauty,1.0,Gold,131002.56,Yes,0
CUST094273,Kendra,Hart,51,F,PK,Williamsborough,mccarthysean@example.net,5483677987,2024-08-27 12:29:03.137431,2024-09-18 08:47:59.740797,3243.0,1470.0,Beauty,2.0,Gold,183280.27,No,1
CUST091014,Eric,King,46,F,GB,Lake Johntown,christopherpalmer@example.org,+19154391462,2024-06-17 02:45:16.227162,2024-07-20 19:46:45.544055,405938.0,220.0,Books,4.0,Bronze,67031.51,Yes,0
CUST099121,Jose,Stafford  ,46,F,USA,Bruceberg,stacey46@example.net,9954563350,2024-12-11 17:46:55.264152,2024-12-15 22:34:20.012600,172834.0,1040.0,Food,2.0,Gold,182574.82,Yes,0
CUST038442,Charles,Garcia MD,34,F,PK,East Erika,brobinson@example.org,3639968807,2021-04-22 06:01:03.288632,2021-12-03 07:46:41.656016,10865.0,580.0,Books,5.0,Platinum,190671.59,Yes,0
CUST063287,Craig,Torres,62,F,GB,Brownfort,vickie52@example.com,+16396398337,2022-10-18 14:38:34.895148,2023-03-02 05:55:22.005220,9523.0,260.0,Books,3.0,Silver,150499.35,No,0
CUST053129,Daniel,Jones,66,M,UK,Hectorview,alicia38@example.net,0017645724325,2022-03-10 01:06:24.807848,2022-08-28 15:47:54.232742,265349.0,1010.0,Beauty,3.0,Platinum,54414.27,Yes,0
CUST068027,Mary,Davis,18,F,USA,Zamorafurt,vstephenson@example.org,0016864239067,2023-01-30 11:08:58.385383,2023-05-27 20:20:19.548195,157739.0,1430.0,Books,4.0,Silver,193652.09,Yes,1
CUST043742,Christopher,Lewis,35,F,USA,Lake Michaelborough,rothcatherine@example.com,3058751381,2021-08-16 08:59:50.819908,2022-03-10 03:44:43.718837,492169.0,1030.0,Books,,Silver,39599.82,No,1
CUST081764,Michelle,Vasquez,47,F,PK,West Heatherview,david89@example.net,5205360456,2023-11-27 10:41:09.120691,2024-02-02 19:47:55.528755,448991.0,1090.0,Clothing,4.0,Platinum,173772.79,No,0
CUST018270,Anthony,Cook,45,M,USA,East Jessicaburgh,laura08@example.com,2672317423,2020-02-05 06:40:01.296012,2020-11-29 18:40:16.416164,66088.0,1030.0,Beauty,5.0,Platinum,49476.3,No,1
CUST098862,Kevin,Jones,65,M,PK,Tylerbury,wprice@example.org,(619)4630777,2024-12-06 01:35:17.145171,2024-12-11 05:00:17.172171,208903.0,1200.0,Clothing,5.0,Gold,69507.05,No,0
CUST079441,Jerome,Perry,67,M,USA,New Jenniferburgh,carlsonrichard@example.com,0015643887538,2023-10-07 13:08:50.393303,2023-12-22 09:11:58.315183,11674.0,1400.0,Food,4.0,Gold,57998.08,No,0
CUST095446,Alice,Mullen,52,M,PK,East Michelle,tcardenas@example.com,0015812546482,2024-09-22 05:18:02.494824,2024-10-09 19:08:31.601116,18844.0,870.0,Food,,Gold,104571.39,Yes,1
CUST060544,Charles,Martinez,63,F,PK,Port Tammy,rebecca47@example.net,8345459840,2022-08-19 12:14:58.136981,2023-01-11 03:09:36.401764,274403.0,900.0,Books,1.0,Platinum,38738.23,Yes,1
CUST024087,Patricia,Cox,34,M,PK,North Claire,murphytammy@example.org,(805)3942326,2020-06-11 17:30:32.022320,2021-03-16 01:20:05.616056,41161.0,1410.0,Food,3.0,Gold,70216.61,Yes,0
CUST026746,Edward,Estrada,49,M,PK,Davidstad,,8525359780,2020-08-08 23:43:53.174331,2021-05-03 15:15:53.541535,497607.0,310.0,Electronics,,Bronze,176277.46,No,0
CUST063825,William,Green,63,M,UK,Kellyland,ssmith@example.net,(861)2795228,2022-10-30 09:32:51.991719,2023-03-12 01:49:38.561785,26461.0,660.0,Books,1.0,Bronze,128626.88,Yes,0
CUST033688,Dr.,Michael Martin,74,F,PK,Lewisview,joseph34@example.net,0013064309455,2021-01-08 02:08:57.197371,2021-09-07 11:13:24.500045,447216.0,590.0,Books,1.0,Silver,68772.39,Yes,1
CUST087945,Jason,Watts,45,M,PK,South Kevinville,wnichols@example.org,9047035455,2024-04-10 20:56:07.473674,2024-05-25 18:04:14.666546,261836.0,1250.0,Beauty,5.0,Gold,84111.59,No,0
CUST036949,Brittany,Garza,48,F,USA,Port Jacobmouth,zmoore@example.com,7284886529,2021-03-20 12:55:50.193501,2021-11-06 01:07:15.784357,244018.0,290.0,Clothing,5.0,Silver,20778.79,Yes,0
CUST039899,Ashlee,Kelley,27,F,USA,Chadfurt,brownspencer@example.com,+15238663159,2021-05-24 04:10:26.838268,2021-12-29 22:38:59.951399,347137.0,1230.0,Clothing,1.0,Gold,50087.86,Yes,0
CUST035803,Curtis,Jimenez,27,M,PK,Matthewfort,ann87@example.net,+13118462893,2021-02-23 10:18:42.995229,2021-10-16 02:37:04.606246,30708.0,800.0,Books,1.0,Bronze,100599.52,Yes,1
CUST058018,Jose,Garrison,65,F,PK,Jillianmouth,smithtamara@example.net,9763197827,2022-06-25 03:57:51.694716,2022-11-25 23:32:54.799748,36427.0,870.0,Beauty,4.0,Gold,88578.26,No,0
CUST064990,Billy,Hull,39,M,PK,Jacobville,ashleyshaw@example.com,0015997416621,2022-11-24 22:09:27.005670,2023-04-02 08:39:42.071820,388541.0,20.0,Clothing,1.0,Bronze,101983.2,Yes,1
CUST075162,Monica,King,68,F,UK,Katherinemouth,johnsonthomas@example.com,+15969333409,2023-07-05 19:03:19.693996,2023-10-05 04:55:29.457294,214126.0,10.0,Electronics,5.0,Gold,165676.15,Yes,0
CUST032595,Angela,Stewart,51,M,GB,Rodriguezstad,blackburnscott@example.net,0015762662004,2020-12-15 03:24:01.274412,2021-08-18 11:57:36.142561,347956.0,750.0,Electronics,1.0,Bronze,47364.53,Yes,0
CUST009377,Laura,Thompson,27,F,PK,Port Danahaven,milessusan@example.org,5775649448,2019-07-25 10:19:30.515705,2020-06-20 07:13:46.532265,35557.0,760.0,Clothing,4.0,Platinum,75120.89,Yes,1
CUST058433,Stacey,Calhoun,74,F,USA,Ryanmouth,caleb96@example.net,9523965586,2022-07-04 06:11:24.510845,2022-12-03 13:31:10.470704,424881.0,220.0,Food,4.0,Silver,153515.1,Yes,0
CUST061276,Rachel,Wells,37,M,UK,South Ernestburgh,reyesrichard@example.org,+15243787485,2022-09-04 13:10:05.562055,2023-01-24 12:07:50.452704,481998.0,1320.0,Electronics,4.0,Gold,92516.07,No,1
CUST041580,Lauren,Hanson,74,F,USA,Sandraland,jeremy45@example.org,(401)2595459,2021-06-30 00:07:12.004320,2022-01-29 15:44:32.054720,8199.0,1270.0,Food,,Bronze,146007.03,Yes,0
CUST047185,Carol,Braun,57,F,UK,Katelynport,jon67@example.org,6288845700,2021-10-30 19:28:57.629376,2022-05-12 01:26:49.972099,363149.0,1190.0,Electronics,1.0,Platinum,141307.58,No,0
CUST022183,Sylvia,Russo,53,F,PK,New Courtney,sherry55@example.net,+16143483753,2020-05-01 00:17:58.282782,2021-02-09 06:27:38.248582,8160.0,540.0,Clothing,5.0,Platinum,157461.73,Yes,0
CUST081500,Miguel,Gentry DVM,55,M,PK,Deanbury,katieford@example.com,+12653879450,2023-11-21 15:51:45.787057,2024-01-29 00:02:19.969399,298005.0,340.0,Clothing,,Silver,47629.34,No,1
CUST028583,Courtney,Thomas,56,F,UK,Lake Karenborough,mark40@example.net,(935)5525451,2020-09-18 05:42:33.037530,2021-06-06 04:45:38.475384,437523.0,310.0,Clothing,1.0,Bronze,87935.83,No,0
CUST056513,James,Myers,52,F,UK,South Michelle,eward@example.net,6542087811,2022-05-23 04:34:02.084420,2022-10-29 11:37:46.402664,41009.0,440.0,Electronics,1.0,Silver,,No,0
CUST075794,Angela,Ellis,74,M,PK,New Rebecca,scott65@example.org,7568488658,2023-07-19 15:23:22.826028,2023-10-16 18:02:49.129691,393803.0,1360.0,Food,3.0,Gold,39071.06,Yes,0
CUST090960,Amy,Cook,63,M,UK,East Joanne,michellefrank@example.com,+19102833596,2024-06-15 22:21:31.908919,2024-07-19 20:06:04.179641,280606.0,250.0,Electronics,,Gold,80157.8,Yes,0
CUST095358,Emily,Martin,53,F,PK,West Dawnburgh,,(787)2870210,2024-09-20 07:01:34.716947,2024-10-08 04:33:19.747997,404736.0,920.0,Beauty,4.0,Gold,44666.28,No,0
CUST070744,Erin,Marks,40,F,PK,Aguilarbury,brenttaylor@example.com,2189455401,2023-03-30 23:52:16.027360,2023-07-16 11:42:03.013230,178551.0,160.0,Books,,Gold,31156.74,Yes,1
CUST020233,Karen,Porter,45,F,USA,Clarkmouth,jonestracy@example.net,8664204858,2020-03-19 06:54:04.568445,2021-01-04 15:24:57.866978,462326.0,480.0,Books,4.0,Bronze,131262.46,No,0
CUST038444,Devin,Campbell,48,M,UK,Nicolebury,kparker@example.net,(446)4083502,2021-04-22 07:04:09.374493,2021-12-03 08:39:18.743587,379767.0,1310.0,Books,2.0,Bronze,136476.12,No,0
CUST037676,Jonathan,Nelson,35,F,USA,Port Ashleyview,tjackson@example.net,0012327816683,2021-04-05 11:13:12.403924,2021-11-19 07:53:57.116371,460371.0,70.0,Clothing,5.0,Platinum,174982.56,No,1
CUST073036,Martha,Cooke,60,M,USA,Erikamouth,pevans@example.org,9207742329,2023-05-20 05:06:30.423904,2023-08-27 08:42:25.369453,427517.0,1110.0,Clothing,1.0,Silver,24427.78,Yes,0
CUST014684,Tricia,Smith,53,F,USA,Jeanettetown,gdouglas@example.com,7855043470,2019-11-18 16:59:09.347493,2020-09-25 06:15:58.401584,38123.0,410.0,Food,4.0,Bronze,82850.05,Yes,1
CUST037489,David,Campbell,19,F,USA,New Sabrina,mathewramirez@example.net,4503332689,2021-04-01 08:53:13.375933,2021-11-15 21:54:09.428494,50036.0,1130.0,Clothing,5.0,Gold,186634.17,Yes,0
CUST083286,Peter,Jones,31,M,PK,Nelsonbury,watkinschristina@example.org,6616819752,2023-12-30 19:01:20.460804,2024-03-01 15:10:19.170191,173282.0,1300.0,Food,4.0,Gold,31586.34,Yes,0
CUST064335,Robert,Graves,30,M,USA,Sonyaside,stacy06@example.org,0014337575727,2022-11-10 13:43:43.886238,2023-03-21 09:27:15.892358,469269.0,1400.0,Electronics,3.0,Platinum,129602.26,No,1
CUST080828,Tyler,Ramos,58,M,UK,West Jeanchester,kthompson@example.net,5614831165,2023-11-06 22:29:40.937809,2024-01-16 17:22:38.545585,277419.0,570.0,Books,1.0,Silver,163476.26,No,0
CUST002221,Larry,Vincent,46,F,UK,Cynthiaville,zsweeney@example.net,0012494577355,2019-02-18 15:22:35.305553,2020-02-10 13:26:07.203672,427018.0,1040.0,Books,5.0,Bronze,134520.89,No,1
CUST014470,William,Bowman,27,M,UK,Smithmouth,jerry26@example.com,7274963263,2019-11-14 00:27:18.160381,2020-09-21 08:25:50.031500,102937.0,710.0,Books,3.0,Bronze,73681.28,Yes,0
CUST002063,Ian,Wu,57,M,UK,North Erinborough,laurenhayes@example.com,(748)4488987,2019-02-15 04:17:34.522545,2020-02-07 16:09:17.285572,385827.0,420.0,Beauty,3.0,Gold,103442.66,Yes,1
CUST087017,Brenda,Ellison,28,M,USA,Emilyburgh,robertday@example.com,3373120684,2024-03-21 12:57:03.634236,2024-05-08 19:09:26.033660,408363.0,770.0,Books,3.0,Bronze,50863.8,No,0
CUST004011,Rebecca,Guerrero,72,F,PK,West Kelsey,,0013184384629,2019-03-29 20:38:22.151021,2020-03-14 06:19:20.579605,78265.0,860.0,Beauty,3.0,Silver,160945.28,Yes,1
CUST060136,Tammy,Bridges,59,F,USA,New Nicholasport,donnaholmes@example.net,3387326477,2022-08-10 13:42:16.621366,2023-01-03 16:15:30.537305,85373.0,870.0,Books,1.0,Silver,189090.46,Yes,0
CUST059563,Joseph,Brennan,70,M,USA,Loweville,rachel97@example.com,+14597968829,2022-07-29 00:23:43.022230,2022-12-24 05:00:24.948249,89448.0,300.0,Books,1.0,Silver,116277.98,Yes,1
CUST013373,Anita,Hayes,26,F,UK,Port Brittanyview,mary41@example.com,0019418989988,2019-10-20 23:36:10.065700,2020-09-01 07:24:47.498874,464379.0,1390.0,Beauty,3.0,Gold,51102.31,No,0
