CustomerID,Full_Name,Age,Gender,Country,City,Email,Phone,Signup_Date,Last_Purchase_Date,Total_Purchase_Amount,Num_Orders,Product_Category,Rating,Loyalty_Tier,Annual_Income,Discount_Used,Churn_Status
CUST048203,Lori Robinson,41.0,Male,uk,West Lauramouth,harrisongina@example.com,+1-856-803-1116,2021-11-22 02:47:35.332553,2022-05-30 15:49:27.545675,3372.15,2.0,CLOTHING,4.0,Silver,166982.1,No,ACTIVE
CUST066201,Dr. Thomas Smith,59.0,Male,UK,North Teresa,cindycollins@example.com,(917)258-3213,2022-12-21 10:57:21.994419,2023-04-24 11:39:58.595985,1566.19,81.0,Electronics,1.0,Gold,106084.25,1,1
CUST069758,Thomas Paul,23.0,F,pakistan,Parkerhaven,asteele@example.com,001-366-409-2412x35986,2023-03-09 09:23:15.697956,2023-06-28 11:21:18.840788,1641.04,116.0,food,1.0,bronze,76362.01,True,ACTIVE
CUST088223,Laura Smith,64.0,male,USA,Millsborough,kyle93@example.org,(679)910-2211x05817,2024-04-16 23:07:13.408334,2024-05-30 19:58:09.838898,147.32,97.0,Clothing,4.0,Gold,163740.52,Yes,ACTIVE
CUST015685,Joseph Thompson,73.0,Male,UK,Davischester,robertgriffin@example.com,+1-407-612-5939,2019-12-10 15:21:25.320853,2020-10-13 13:11:20.730807,2407.05,31.0,Food,4.0,bronze,,yes,Churned
CUST064791,Andrea Peterson,31.0,M,Pakistan,Richardsfurt,lauren34@example.org,001-783-643-6036x6458,2022-11-20 13:30:51.462514,2023-03-29 17:24:11.858518,4438.29,117.0,Beauty,4.0,Bronze,36667.2,Yes,Churned
CUST062073,Johnny Aguilar PhD,38.0,MALE,United Kingdom,East Garyville,lhernandez@example.org,(751)662-9401,2022-09-22 00:16:00.777607,2023-02-08 01:36:09.849698,4020.89,63.0,Beauty,4.0,Gold,142914.2,False,active
CUST049992,Nicole Kemp,73.0,M,USA,Williamsburgh,wmedina@example.com,(946)489-7266,2021-12-31 07:31:49.135091,2022-07-02 08:16:22.377823,3299.86,33.0,CLOTHING,1.0,Silver,56858.13,1,Churned
CUST006547,Tracy Proctor,45.0,F,USA,North Benjamin,rchase@example.com,481.606.1311,2019-05-24 10:10:59.022590,2020-04-29 14:19:07.619476,2057.66,37.0,Books,2.0,Silver,96279.87,False,Active
CUST060031,  Savannah Clark  ,67.0,male,United Kingdom,Pooleberg,samuel52@example.net,+1-842-441-0633x8585,2022-08-08 06:29:27.113671,2023-01-01 18:13:03.439834,2149.99,32.0,food,,bronze,134602.03,YES,0
CUST002225,Bianca Dunn,35.0,MALE,pakistan,South Sheri,cochranmichael@example.net,(906)297-0697x86022,2019-02-18 17:28:47.477274,2020-02-10 15:11:21.378813,421.75,68.0,Food,3.0,Gold,75093.31,True,Churned
CUST059458,Melissa Anderson,59.0,Male,UK,Reginaside,robert42@example.net,523-286-4578,2022-07-26 17:10:53.514535,2022-12-22 06:57:57.850778,3574.98,79.0,Beauty,,bronze,149840.45,NO,churned
CUST062265,Pamela Thomas,59.0,MALE,PK,Nathanchester,gregory47@example.net,001-739-721-4476,2022-09-26 05:13:45.020250,2023-02-11 13:47:30.256502,4970.93,26.0,CLOTHING,,bronze,197086.3,YES,0
CUST093076,Vanessa Griffin,50.0,FEMALE,GB,Lake Kurtchester,jimmycampos@example.org,001-661-605-1333x17198,2024-08-01 07:02:50.749707,2024-08-27 11:56:02.829628,2669.96,24.0,Clothing,2.0,Silver,31058.32,1,active
CUST074951,James Reed,32.0,Female,GB,Sellersmouth,megankeith@example.org,468.628.6644,2023-07-01 04:06:07.635676,2023-10-01 08:24:16.718567,3435.94,15.0,Beauty,1.0,bronze,198166.77,yes,Active
CUST026833,Shannon Ward,31.0,FEMALE,pakistan,East Calebside,darren95@example.org,001-235-716-9275x492,2020-08-10 21:28:47.909279,2021-05-05 05:24:46.850868,102.81,68.0,CLOTHING,1.0,Bronze,93182.2,NO,Active
CUST034565,Molly Brooks,59.0,Male,UK,Robertsonmouth,npalmer@example.net,001-842-845-8747x49954,2021-01-27 07:18:55.847358,2021-09-23 11:46:27.399873,421.57,149.0,CLOTHING,,Gold,20941.33,False,Churned
CUST001399,Erin Boyer,66.0,Female,USA,Shanemouth,hollandlarry@example.org,001-762-860-3918x1450,2019-01-31 15:07:54.016740,2020-01-26 13:00:04.212042,779.0,51.0,food,3.0,bronze,198001.73,0,0
CUST006787,Haley Hunt,66.0,F,Pakistan,South Darin,richard54@example.org,+1-469-803-4333,2019-05-29 16:23:09.325893,2020-05-03 23:33:18.127981,1034.55,105.0,Food,4.0,GOLD,94117.24,yes,ACTIVE
CUST075233,Mrs. Patricia Johnson DDS,18.0,male,PK,West Jessicaborough,snyderdaniel@example.org,001-991-545-1485x423,2023-07-07 08:23:25.742057,2023-10-06 12:03:26.066060,2063.16,55.0,Food,4.0,GOLD,134671.95,YES,Active
CUST051766,Gabrielle Howard,40.0,Male,usa,Bellburgh,nicolemeyer@example.net,(440)775-0896x549,2022-02-08 04:22:47.293672,2022-08-03 18:08:39.053190,1964.03,59.0,Clothing,1.0,Gold,117750.73,No,active
CUST079079,Kathy Francis,42.0,male,GB,New Jillhaven,jacksoncraig@example.org,+1-644-762-4257x0930,2023-09-29 14:47:28.852488,2023-12-15 18:28:05.464854,967.02,120.0,Clothing,,Bronze,84864.01,1,Churned
CUST028185,Debbie Patterson,22.0,Male,United Kingdom,Shortside,sharonallen@example.net,+1-534-901-9154x3107,2020-09-09 12:25:21.951219,2021-05-29 22:14:38.048780,2194.6,118.0,Electronics,1.0,Platinum,92264.45,False,Active
CUST068998,Aaron Klein,,MALE,USA,North Bradley,david55@example.net,+1-689-645-0584x17062,2023-02-20 17:44:43.070830,2023-06-14 14:06:25.563855,312.6,127.0,CLOTHING,4.0,bronze,29862.75,NO,Active
CUST076972,William Tucker,38.0,F,USA,West Jean,gbrooks@example.org,493.976.4184,2023-08-14 10:50:07.398074,2023-11-07 06:34:53.708937,4477.71,124.0,Beauty,2.0,Silver,154231.81,True,active
CUST095335,Adam Myers,59.0,male,United Kingdom,North Annstad,kgarcia@example.net,975.742.3390x625,2024-09-19 18:55:54.729547,,830.86,4.0,electronics,1.0,Gold,148608.14,NO,ACTIVE
CUST054756,Eric Scott,30.0,M,United States,South Heatherside,,(504)307-4668x5534,2022-04-14 16:39:25.655656,2022-09-27 09:12:44.971649,513.26,52.0,Books,1.0,bronze,166971.36,yes,Churned
CUST099789,Tracie Rodriguez,53.0,MALE,PK,South Alexanderborough,lperkins@example.org,301-915-5657x8644,2024-12-26 09:02:47.941679,2024-12-28 03:28:47.261272,199.39,53.0,electronics,4.0,Gold,176972.29,no,Active
CUST004767,Corey Allen,64.0,male,United States,Sarahberg,echavez@example.org,001-709-302-8521x4425,2019-04-15 10:10:42.606426,2020-03-28 01:48:59.681396,4462.09,84.0,Food,5.0,Gold,20026.02,1,1
CUST082531,Glenn Williams,23.0,M,United States,West Emily,goodmankevin@example.com,(734)667-3556x9001,2023-12-14 06:00:33.048330,2024-02-16 20:06:58.612186,3696.21,12.0,Food,5.0,GOLD,150850.7,NO,Active
CUST091137,Ms. Jessica Chen,61.0,MALE,USA,North Anthony,tara68@example.org,954-816-6017,2024-06-19 19:26:00.507605,,534.03,18.0,CLOTHING,1.0,Silver,121714.18,1,churned
CUST049835,Cheryl Knight,50.0,male,usa,Adamton,troyking@example.net,001-257-262-0095x35901,2021-12-27 20:58:21.395013,2022-06-29 11:25:51.003510,2501.39,5.0,Food,,GOLD,31352.52,no,Active
CUST070852,Kimberly Gay,40.0,male,United States,Port Daniel,montgomeryronald@example.org,(416)662-5985x74051,2023-04-02 08:39:44.663846,2023-07-18 11:03:25.742057,3329.86,123.0,electronics,3.0,silver,30222.71,YES,Active
CUST003296,Andrew Franklin,39.0,Male,United States,Brettville,xvasquez@example.com,939.759.2976x46823,2019-03-14 04:39:36.455764,2020-03-01 04:48:21.773017,1500.5,102.0,BOOKS,4.0,Silver,56076.39,1,Active
CUST049715,Robert Williams,19.0,male,Pakistan,Scottland,veronica12@example.org,812-588-3461,2021-12-25 05:52:16.243362,2022-06-27 06:48:45.749257,3101.22,34.0,BOOKS,1.0,Bronze,90149.69,No,1
CUST044867,Melvin Ruiz,63.0,M,usa,Troyport,,+1-410-229-1689x107,2021-09-10 00:34:24.116641,2022-03-30 17:02:25.477454,2611.14,21.0,BOOKS,3.0,Platinum,96388.56,False,1
CUST097885,Edward Martin,48.0,female,uk,Herreraburgh,gregory25@example.org,(833)717-3051x8459,2024-11-14 15:50:14.202142,2024-11-23 08:36:19.893798,4241.12,96.0,Food,5.0,bronze,95524.66,no,Active
CUST078194,Daniel Martin,62.0,FEMALE,pakistan,Kimberlymouth,yburke@example.com,787.655.8907x4216,2023-09-10 05:25:05.859058,2023-11-29 14:24:34.214742,1368.6,131.0,food,5.0,silver,37368.28,NO,1
CUST020013,Crystal Stevens,28.0,M,United Kingdom,Port Karaburgh,brianlopez@example.org,617-638-5409,2020-03-14 11:12:55.123751,2020-12-31 14:56:58.234182,780.49,35.0,Electronics,,Bronze,182591.48,No,churned
CUST032657,Monica Ramirez,44.0,M,pakistan,Welchfort,ericking@example.com,+1-781-925-6618x22830,2020-12-16 12:00:09.936099,2021-08-19 15:08:45.857258,3128.04,132.0,electronics,5.0,bronze,184231.55,YES,Churned
CUST063477,Andrea Schmidt,73.0,Male,USA,East Jeffrey,iwalker@example.org,001-639-243-1903,2022-10-22 18:33:13.051930,2023-03-05 17:14:05.324453,2965.38,21.0,BOOKS,3.0,silver,67857.76,NO,ACTIVE
CUST054281,Samuel Kennedy,72.0,F,pakistan,Port Christina,david94@example.org,(304)789-6929x10455,2022-04-04 06:52:50.263702,2022-09-18 16:55:56.673566,305.44,103.0,BOOKS,,Gold,62356.4,False,churned
CUST080636,Brittany Winters,27.0,female,PK,East Samanthastad,michael07@example.org,001-951-350-3564x84457,2023-11-02 17:31:56.695166,2024-01-13 05:11:18.138781,409.62,32.0,food,4.0,GOLD,88099.85,yes,1
CUST060424,Charles Smith,44.0,male,usa,South Evelynmouth,brownsusan@example.org,+1-993-832-2988x9461,2022-08-16 21:08:52.985329,2023-01-08 22:32:31.147511,2547.83,73.0,Food,3.0,Silver,101579.02,NO,active
CUST076970,Jessica Combs,25.0,male,uk,New Amyshire,bakerlisa@example.net,(341)359-8539x345,2023-08-14 09:47:01.312213,2023-11-07 05:42:16.621366,1780.31,99.0,Food,2.0,Platinum,48897.87,No,churned
CUST060498,John Davis,54.0,female,PK,Ballardchester,herrerajoe@example.net,+1-852-476-0809x97225,2022-08-18 12:03:38.162181,2023-01-10 06:59:23.387633,4889.97,6.0,Beauty,5.0,Bronze,149565.25,True,Churned
CUST007343,Mrs. Rachel York,50.0,MALE,pakistan,New Jose,matthewbarnett@example.com,+1-947-748-3008x627,2019-06-10 20:45:21.195211,2020-05-14 03:21:08.472684,2032.79,30.0,Clothing,2.0,Bronze,95512.71,No,churned
CUST046342,Nathaniel Wilson,47.0,Male,PK,New Bryanside,alexis97@example.org,5837542065,2021-10-12 08:11:42.439024,2022-04-26 15:48:17.560975,4281.29,132.0,Electronics,,Silver,89042.68,False,1
CUST042433,Kimberly Middleton,20.0,M,GB,Jillianmouth,schneiderjennifer@example.org,+1-899-362-3907x5880,2021-07-18 16:39:57.623976,2022-02-14 05:46:09.903699,3302.68,149.0,Books,2.0,Platinum,174904.61,No,Active
CUST065839,Melissa Riley,59.0,F,uk,Port Christine,irogers@example.com,+1-871-730-4265,2022-12-13 12:36:00.453604,2023-04-17 20:56:05.745657,3675.91,35.0,electronics,,bronze,129106.55,no,churned
CUST026744,Tamara Martin,47.0,male,United Kingdom,Herreramouth,jnelson@example.org,2344775452,2020-08-08 22:40:47.088470,2021-05-03 14:23:16.453964,1945.52,9.0,electronics,3.0,Silver,133647.54,True,active
CUST072371,Angela Bell,56.0,Female,uk,Donnaborough,jefferydavis@example.org,(536)810-0815x7886,2023-05-05 15:25:16.875168,2023-08-15 05:06:53.752137,2934.83,90.0,Food,,GOLD,179484.01,False,Active
CUST092621,Jeffrey Hill,32.0,female,United Kingdom,West Keithborough,terri22@example.net,580-395-8586x429,2024-07-22 07:47:16.216362,2024-08-19 04:25:25.407254,2932.67,17.0,Books,,Silver,97870.43,False,0
CUST045674,Melissa Gonzalez,63.0,female,UK,West Shawnport,cooperrhonda@example.com,271.602.0047x416,2021-09-27 16:55:49.761497,2022-04-14 10:53:50.312303,2266.44,132.0,food,4.0,silver,154794.09,No,Active
CUST078805,Jennifer Jones,36.0,FEMALE,United Kingdom,Zacharyberg,younglori@example.org,001-458-416-5828x30711,2023-09-23 14:42:35.089550,2023-12-10 18:19:24.467644,764.91,117.0,electronics,3.0,Bronze,69078.04,YES,0
CUST005245,Elaine Howard,18.0,M,PK,East Jeffrey,ajones@example.org,612-567-6540,2019-04-25 21:31:57.127171,2020-04-05 19:24:43.610836,3202.71,7.0,Food,4.0,silver,116843.56,YES,churned
CUST078604,Marcus Myers,62.0,female,USA,Burtonfort,johnsonbrandon@example.org,(891)814-0557,2023-09-19 05:00:53.460534,2023-12-07 02:11:17.166771,3188.52,107.0,electronics,5.0,bronze,20933.98,True,ACTIVE
CUST096903,Julie Moss,52.0,MALE,United States,Flemingfurt,christopherjones@example.net,298.552.6842x61289,2024-10-24 03:27:26.044460,2024-11-05 10:00:49.896498,575.65,51.0,CLOTHING,2.0,Bronze,43317.46,Yes,Churned
CUST081839,Alexander Johnson,47.0,male,Pakistan,Mcintyreport,sharpzachary@example.com,+1-948-472-1716x02900,2023-11-29 02:07:27.340473,2024-02-04 04:41:06.312663,844.76,110.0,CLOTHING,1.0,Platinum,182115.57,Yes,active
CUST053492,Dawn Thomas,33.0,F,United Kingdom,Paynefurt,welchnathan@example.com,(823)472-7584,2022-03-17 23:59:19.391593,2022-09-04 06:58:05.626856,300.94,57.0,Food,5.0,Gold,62778.47,NO,churned
CUST065107,Hannah Moore,18.0,male,USA,New Tonya,coryedwards@example.org,549-880-3590x4670,2022-11-27 11:40:53.028530,2023-04-04 11:57:51.694716,3130.28,46.0,Electronics,2.0,Silver,45804.62,1,1
CUST056467,Gary Mcneil,70.0,MALE,PK,Lake Samuel,jonescraig@example.com,9289017538,2022-05-22 04:22:42.109621,2022-10-28 15:27:33.388533,4215.91,58.0,food,,Bronze,23292.15,0,Active
CUST099752,Kristin Anderson,44.0,F,UK,Donovanfort,rmorales@example.net,+1-466-997-2049x1449,2024-12-25 13:35:25.353253,2024-12-27 11:15:21.141211,3921.38,88.0,Food,3.0,Platinum,137800.78,True,churned
CUST092329,Bernard Goodman,48.0,Female,UK,Port Michael,hjohnson@example.org,867.498.4350,2024-07-15 22:14:27.680676,2024-08-13 20:23:10.621906,3352.17,76.0,CLOTHING,,GOLD,20977.35,1,churned
CUST009204,Daniel Hogan,50.0,M,UK,Andrewland,ilopez@example.org,(976)302-1215x88630,2019-07-21 15:21:14.088740,2020-06-17 03:22:18.457384,4459.66,144.0,Beauty,2.0,GOLD,38714.82,False,0
CUST005378,Jerry Robinson,40.0,F,uk,Kevinmouth,megan41@example.net,+1-901-587-8279,2019-04-28 19:28:11.836918,2020-04-08 05:43:49.934299,3268.77,62.0,CLOTHING,3.0,GOLD,134146.12,yes,churned
CUST012742,Rachel Pope,36.0,male,PK,Port Juliaville,albert95@example.net,801-259-8541x613,2019-10-07 03:47:39.976599,2020-08-20 18:43:46.370263,3002.96,100.0,electronics,,Gold,48029.47,NO,Active
CUST074031,Kayla Guerrero,57.0,male,usa,Port Juan,garzachad@example.org,(344)713-4612,2023-06-11 00:19:28.139681,2023-09-14 12:59:56.435964,796.49,4.0,food,,bronze,141908.42,YES,1
CUST071598,Cristian Cohen,25.0,MALE,uk,Lake Danielchester,snyderdaniel@example.net,+1-961-406-5206x842,2023-04-18 16:56:34.689946,2023-08-01 02:09:59.405994,4433.43,25.0,BOOKS,4.0,GOLD,62698.63,no,ACTIVE
CUST001501,Elaine Graham,57.0,male,USA,Lake Jerome,paigebaldwin@example.com,536.618.9385,2019-02-02 20:46:04.395643,2020-01-28 09:43:35.678156,2733.47,31.0,Electronics,1.0,GOLD,64405.52,1,Active
CUST020888,Paul Cox,18.0,FEMALE,GB,Davisview,johnbailey@example.com,(320)554-5928,2020-04-02 15:19:47.687876,2021-01-16 14:37:24.046440,1052.15,50.0,Electronics,3.0,Bronze,81675.18,0,churned
CUST026549,Justin Miller,41.0,Male,UK,Fosterborough,hnelson@example.org,+1-794-440-2736x06637,2020-08-04 16:08:23.717037,2021-04-30 00:53:00.415804,3197.31,77.0,electronics,,Silver,139380.75,no,1
CUST023320,Julia Schmidt,24.0,Female,United States,Port Christopherstad,llang@example.com,(870)813-0506x8185,2020-05-25 22:11:08.094680,2021-03-02 01:01:02.532625,4365.2,19.0,Books,,Platinum,109465.4,1,active
CUST088825,Rebekah Owen,63.0,FEMALE,United States,Jamesberg,alisoncollins@example.com,2916662160,2024-04-30 03:40:45.252452,2024-06-10 19:56:13.197731,4462.88,17.0,Electronics,3.0,Bronze,67132.61,Yes,1
CUST098125,Emily Harper,20.0,M,UK,Sheltonfort,jacobtucker@example.org,(894)847-6821x08772,2024-11-19 22:02:24.505445,2024-11-27 17:50:30.402304,1291.18,28.0,BOOKS,2.0,silver,125036.94,No,1
CUST042287,Mary Thompson,48.0,Female,PK,Port Johnville,sjames@example.net,001-859-426-0190x957,2021-07-15 11:53:33.356133,2022-02-11 13:45:02.511025,4253.41,92.0,Electronics,2.0,GOLD,114650.1,No,1
CUST028453,Patricia Burgess,23.0,F,GB,North Dennismouth,lucasjose@example.org,285-238-0454x680,2020-09-15 09:20:57.456574,2021-06-03 19:45:27.783277,84.22,120.0,electronics,,Bronze,25814.74,YES,churned
CUST040136,Jamie Rodriguez,44.0,male,GB,Nancychester,xfoster@example.org,365.476.6252,2021-05-29 08:47:58.012780,2022-01-03 06:34:14.828548,2970.03,30.0,Electronics,5.0,bronze,176736.81,1,0
CUST001057,Scott Walter,74.0,Female,UK,East Michelefort,randallmason@example.org,657.934.8125x80134,2019-01-24 03:17:33.334533,2020-01-20 07:02:22.237422,1747.41,100.0,Books,5.0,Gold,176266.07,no,ACTIVE
CUST005788,Justin Santana,70.0,F,United States,Leeborough,johnsonshelly@example.org,+1-349-297-1031x56418,2019-05-07 19:03:59.438394,2020-04-15 17:30:32.886328,774.95,123.0,Clothing,1.0,Silver,143256.96,NO,Active
CUST076146,Kathy Moore,65.0,male,usa,Jessicamouth,raymond60@example.net,611-632-6194x1270,2023-07-27 08:29:13.937539,2023-10-23 04:23:36.542165,1604.88,45.0,Clothing,,bronze,99192.43,False,Active
CUST012269,Bruce Quinn,20.0,male,PK,North Saramouth,bakermallory@example.com,4515344852,2019-09-26 19:04:10.670506,2020-08-12 03:19:35.159751,4536.62,97.0,food,1.0,Platinum,104221.15,Yes,Churned
CUST038811,Christina Scott,43.0,M,USA,Dianaville,michaelwebb@example.com,348-393-2272x00036,2021-04-30 08:03:16.129961,2021-12-10 01:34:44.312843,89.95,144.0,food,5.0,silver,146552.83,1,ACTIVE
CUST018552,Lisa Simpson,22.0,Male,GB,Smithhaven,williamking@example.org,212-581-4847x1884,2020-02-11 10:57:19.402394,2020-12-04 22:19:25.763657,4109.35,145.0,Beauty,4.0,bronze,115426.99,Yes,ACTIVE
CUST084721,Lisa Charles,61.0,Female,pakistan,Moranchester,laurie94@example.org,574-796-7709x6629,2024-01-31 05:36:37.065970,2024-03-27 20:23:49.502295,4304.13,143.0,Electronics,3.0,Bronze,68719.89,1,active
CUST050002,Molly Morgan,60.0,M,uk,Robinsonbury,petersonadrian@example.com,895-738-1539x699,2021-12-31 12:47:19.564395,2022-07-02 12:39:27.815678,2612.06,142.0,CLOTHING,5.0,Platinum,137394.47,0,Churned
CUST024789,Stephanie Bennett,,MALE,Pakistan,Whitebury,spearsmelinda@example.net,844.663.4965,2020-06-27 02:39:08.159481,2021-03-28 21:09:03.353433,4635.05,57.0,Food,5.0,GOLD,168048.35,True,active
CUST085143,Paige Cross,62.0,male,USA,New Julia,jacob90@example.com,748-540-0990x27046,2024-02-09 11:31:01.182611,2024-04-04 13:26:14.979749,2228.3,135.0,Beauty,,GOLD,103484.6,YES,ACTIVE
CUST034513,Daniel Gibbs,21.0,MALE,Pakistan,Shawnashire,churchalicia@example.net,+1-229-474-9076x5531,2021-01-26 03:58:17.614976,2021-09-22 12:58:23.123031,4318.11,49.0,Books,1.0,silver,86212.67,No,ACTIVE
CUST093946,Frank Harris,18.0,male,uk,West Melissa,brenda79@example.org,001-220-406-5877x41186,2024-08-20 08:31:58.099181,2024-09-12 09:24:55.922959,2522.42,61.0,Food,3.0,Platinum,174137.14,False,1
CUST002252,Jacob Moore,45.0,M,Pakistan,West Robertville,brooksjames@example.net,(847)437-3911x22050,2019-02-19 07:40:39.636396,2020-02-11 03:01:42.061020,4571.61,17.0,food,5.0,Platinum,68307.52,YES,active
CUST091381,Marissa Thomas,41.0,Male,uk,South Jessicaside,hfitzpatrick@example.net,413.679.9407x77257,2024-06-25 03:44:22.982629,2024-07-27 12:42:11.113311,2395.25,14.0,BOOKS,,bronze,129819.9,Yes,active
CUST016472,Tim Romero,34.0,FEMALE,USA,Lake Sandra,sjacobs@example.org,(825)805-2600x396,2019-12-27 21:11:50.107101,2020-10-27 22:16:34.689946,1310.66,82.0,BOOKS,1.0,Bronze,42126.45,False,Active
CUST033020,Jeremy James,48.0,Female,UK,East Melissastad,savannahowens@example.com,262.766.6387,2020-12-24 10:53:04.519845,2021-08-26 06:18:57.251372,2742.58,95.0,BOOKS,4.0,Silver,142550.48,False,Active
CUST007134,Jason Anderson,47.0,Male,United Kingdom,West Jennifer,christinerobinson@example.net,+1-903-258-4080x236,2019-06-06 06:51:15.222752,2020-05-10 07:42:32.821528,2724.19,148.0,Books,2.0,silver,118613.36,no,0
CUST070298,Amy Beck,47.0,Male,pakistan,East Christopher,julieflowers@example.net,001-802-711-5348x61198,2023-03-21 05:20:38.880388,2023-07-08 08:08:12.484924,3294.67,143.0,electronics,3.0,Bronze,82887.26,1,active
CUST070625,Amber Lewis,23.0,Female,United States,East Jennifer,msosa@example.org,001-326-284-9338x19883,2023-03-28 09:17:43.918639,2023-07-14 07:31:16.302763,1453.66,120.0,Electronics,1.0,Bronze,143035.69,True,Active
CUST024778,Theresa Cooper,65.0,Female,USA,Port William,davidperez@example.org,601.824.6764,2020-06-26 20:52:04.687246,2021-03-28 16:19:39.371793,1795.96,105.0,electronics,1.0,Bronze,196656.27,no,0
CUST098269,Hunter Wood,71.0,M,USA,Daviston,erikandrews@example.net,+1-620-296-0861x1776,2024-11-23 01:45:42.687426,2024-11-30 08:59:00.707407,1089.06,15.0,electronics,5.0,Platinum,68145.04,No,Active
CUST020581,David Gibson,63.0,Male,UK,Washingtonmouth,amanda69@example.com,(286)842-9284x6530,2020-03-26 21:53:43.508235,2021-01-11 00:00:31.104311,214.3,31.0,Clothing,3.0,Bronze,44558.54,0,Active
CUST095329,Lauren Cook,39.0,FEMALE,USA,South Andreachester,christopher94@example.org,(765)375-2849,2024-09-19 15:46:36.471964,2024-10-07 15:50:21.978219,2228.06,13.0,food,,Gold,132513.59,0,Active
CUST096725,Colton Matthews,59.0,Female,UK,West Johnnyshire,spencer79@example.org,(635)670-7119x92560,2024-10-20 05:51:24.402844,2024-11-02 03:57:49.102691,3534.95,141.0,Books,4.0,GOLD,196998.98,0,Churned
CUST099009,Daniel Rivers,40.0,M,pakistan,Victoriaberg,stephanietaylor@example.net,(655)955-9084x718,2024-12-09 06:53:14.455944,2024-12-13 21:27:43.108631,2723.02,53.0,electronics,2.0,GOLD,95772.81,0,1
CUST074896,Debra Smith,45.0,MALE,United Kingdom,Michaelfort,eball@example.com,459-643-5174x3644,2023-06-29 23:10:50.274502,2023-09-30 08:17:16.810368,3273.72,92.0,BOOKS,4.0,Bronze,167999.88,False,1
CUST005467,Monique Navarro,32.0,MALE,United Kingdom,Dianetown,hayeskimberly@example.com,001-779-914-5407x35248,2019-04-30 18:16:12.657726,2020-04-09 20:45:20.331203,696.47,140.0,BOOKS,1.0,silver,185333.49,no,active
CUST026161,Alexis Aguilar,47.0,male,UK,Bethside,wallacerachel@example.net,,2020-07-27 04:06:43.060030,2021-04-22 22:45:05.427054,1025.54,18.0,CLOTHING,2.0,Gold,173178.29,YES,Active
CUST010200,Joanna Miller,50.0,female,USA,Ryanborough,vanessagray@example.net,(245)901-2623,2019-08-12 11:05:44.847448,2020-07-05 08:06:08.067680,528.79,9.0,BOOKS,4.0,Gold,106508.34,0,Churned
CUST027187,Andrea Smith,34.0,Male,USA,Port Belinda,johnsonsherry@example.com,(478)832-9061x970,2020-08-18 15:37:45.106651,2021-05-11 16:38:11.350913,2418.73,66.0,Beauty,3.0,Bronze,180664.67,no,0
CUST079525,Zachary Clark,33.0,M,pakistan,West Kennethmouth,jill93@example.org,(752)324-0997x02811,2023-10-09 09:19:05.999460,2023-12-23 22:01:55.993159,3141.85,98.0,CLOTHING,1.0,Platinum,127792.46,YES,active
CUST006671,Lisa Hamilton,66.0,FEMALE,uk,Clarkland,chaddavis@example.net,887-859-6139x554,2019-05-27 03:23:16.345963,2020-05-01 20:41:27.048870,3405.31,40.0,food,,silver,50729.67,0,Churned
CUST083474,Gregory Berry,61.0,female,United Kingdom,West Loriland,mflores@example.org,254-729-7969x5227,2024-01-03 21:52:52.531725,2024-03-05 01:36:25.401854,4186.08,78.0,BOOKS,5.0,Platinum,106108.9,1,ACTIVE
CUST082741,Henry Macias,63.0,FEMALE,GB,South Stephen,angela11@example.com,443.532.2551,2023-12-18 20:26:12.063720,2024-02-20 16:11:52.807128,1087.89,16.0,Food,1.0,GOLD,62171.72,yes,active
CUST071267,Andrew Young,0.0,female,usa,Joneston,gporter@example.org,+1-421-714-3319x526,2023-04-11 10:53:17.479974,2023-07-26 01:01:41.413014,1130.13,45.0,Beauty,1.0,Bronze,29697.85,yes,Active
CUST091749,Richard Shelton,50.0,Male,UK,Rebeccafort,lori51@example.net,+1-495-340-0207x14358,2024-07-03 05:15:02.781027,2024-08-03 06:03:55.226352,608.96,107.0,CLOTHING,2.0,Gold,49944.48,yes,0
CUST071602,Rodney Mccormick,50.0,Male,usa,Marshallborough,michaelcowan@example.org,(785)296-8404,2023-04-18 19:02:46.861668,2023-08-01 03:55:13.581135,4252.38,9.0,Food,3.0,GOLD,146731.57,NO,ACTIVE
CUST074939,Christine Thomas,40.0,F,PK,West Robinfurt,mcguirealyssa@example.org,+1-723-812-4988x8419,2023-06-30 21:47:31.120511,2023-10-01 03:08:34.193141,1043.24,8.0,CLOTHING,,silver,144428.8,Yes,churned
CUST009242,Leonard Crawford,52.0,Male,Pakistan,South Kennethborough,rogerstammy@example.org,305.687.7336,2019-07-22 11:20:09.720097,2020-06-17 20:02:03.121231,3126.81,136.0,CLOTHING,,GOLD,116870.79,0,1
CUST031070,Robert Hernandez,39.0,FEMALE,pakistan,Sheppardview,marsherica@example.net,849.348.2358x785,2020-11-11 17:29:10.805508,2021-07-21 15:16:16.869768,2700.59,7.0,Beauty,,Platinum,45499.46,False,Churned
CUST099338,Michael Carter,72.0,Male,United Kingdom,South Jennifertown,kayla28@example.net,(299)643-3497x28451,2024-12-16 11:53:25.580055,2024-12-19 21:43:24.014040,4232.77,147.0,Electronics,2.0,Silver,85431.74,NO,1
CUST086915,Jessica Kim,29.0,M,pakistan,North Vernonfort,toddharris@example.net,(978)562-3678,2024-03-19 07:18:53.255332,2024-05-06 22:25:54.567545,3437.2,96.0,electronics,5.0,GOLD,95390.93,YES,1
